AreaSqKm,ORIG_FID,PourPtID,Shape_Area,Shape_Leng,et_mm,model,openet_version,year,month,year_month,units
782.901000054,47,US11255575,782901000.0,202560.0,48.110977543608925,ptjpl,2.0,2000,2,2000-02,mm
833.058000001,48,US11266500,833058000.0,184980.0,10.411596176086428,ptjpl,2.0,2000,2,2000-02,mm
349.492499982,49,US11274500,349492500.0,160080.0,47.66309768948994,ptjpl,2.0,2000,2,2000-02,mm
188.333099841,50,US11274630,188333100.0,106980.0,47.32737911446152,ptjpl,2.0,2000,2,2000-02,mm
1253.49660014,51,US11276600,1253496600.0,326640.0,16.164097078215637,ptjpl,2.0,2000,2,2000-02,mm
605.02229997,52,US11278400,605022300.0,187560.0,18.18640103298905,ptjpl,2.0,2000,2,2000-02,mm
196.794900069,53,US11289850,196794900.0,104220.0,48.90497790143587,ptjpl,2.0,2000,2,2000-02,mm
1343.73509998,54,US11335000,1343735100.0,280560.0,43.599184636253234,ptjpl,2.0,2000,2,2000-02,mm
1086.28290002,55,US11342000,1086282900.0,250800.0,11.419376042665284,ptjpl,2.0,2000,2,2000-02,mm
2770.43669975,56,US11345500,900.0,120.0,12.0,ptjpl,2.0,2000,2,2000-02,mm
2770.43669975,56,US11345500,900.000000112,120.000000007,12.287833827893175,ptjpl,2.0,2000,2,2000-02,mm
2770.43669975,56,US11345500,900.000000056,120.000000004,12.793939393939397,ptjpl,2.0,2000,2,2000-02,mm
2770.43669975,56,US11345500,900.000000056,120.000000004,12.900293255131963,ptjpl,2.0,2000,2,2000-02,mm
2770.43669975,56,US11345500,899.999999944,119.999999996,12.909090909090908,ptjpl,2.0,2000,2,2000-02,mm
2770.43669975,56,US11345500,2770432200.0,437280.0,23.43002748390663,ptjpl,2.0,2000,2,2000-02,mm
236.883600277,57,US11355500,900.000000056,120.000000004,41.0,ptjpl,2.0,2000,2,2000-02,mm
236.883600277,57,US11355500,899.999999944,119.999999996,40.14836795252225,ptjpl,2.0,2000,2,2000-02,mm
236.883600277,57,US11355500,236881800.0,106440.0,32.32877971286275,ptjpl,2.0,2000,2,2000-02,mm
590.959799997,58,US11372000,590959800.0,202860.0,8.66093675587541,ptjpl,2.0,2000,2,2000-02,mm
1094.77619965,59,US11374000,1094776200.0,225660.0,33.369480939369886,ptjpl,2.0,2000,2,2000-02,mm
928.504800314,60,US11376550,928504800.0,226020.0,32.6334397970565,ptjpl,2.0,2000,2,2000-02,mm
239.440499932,61,US11379500,239440500.0,106320.0,33.2170751766707,ptjpl,2.0,2000,2,2000-02,mm
542.092499995,62,US11383500,542092500.0,231660.0,28.146735332938675,ptjpl,2.0,2000,2,2000-02,mm
383.702399905,63,US11390000,383702400.0,200220.0,32.019290417920146,ptjpl,2.0,2000,2,2000-02,mm
476.296199918,64,US11402000,476296200.0,171600.0,23.240358740397,ptjpl,2.0,2000,2,2000-02,mm
